Gene_acc,Gene_id,C1,C2,T1,T2,Desc,pg_index
2496,LdBPK_251690,7.52254855598626,7.111027151026175,7.151124590050682,7.780497330580824,"diacylglycerol acyltransferase, putative",2587
2497,LdBPK_251700,8.182471717605374,8.486572150518356,7.7696431392938035,8.574991443977495,"hypothetical protein, conserved",2588
2498,LdBPK_251710,8.254354692053166,8.101918833680424,7.711714457204993,8.416607226792504,"hypothetical protein, conserved",2589
2499,LdBPK_251720,7.922159520731527,7.763053440299615,7.784460376298139,8.25698218590157,"hypothetical protein, conserved",2590
2500,LdBPK_251730,7.529353344971997,7.748660840313466,7.384102407948516,7.726360389020988,"hypothetical protein, conserved",2591
2501,LdBPK_251740,7.595694585164155,6.967304553345533,7.3320140580055675,7.239824820288267,Mad2-like HORMA domain containing protein,2592
2502,LdBPK_251750,5.0,6.798001134858534,8.086786795626624,6.961340397977592,"hypothetical protein, unknown function",2593
2503,LdBPK_251760,7.795998129380644,8.566602457407098,7.606832624848885,8.131811071270343,"hypothetical protein, conserved",2594
2504,LdBPK_251780,8.541916065915046,8.810608833098573,8.548880562637516,8.861773296718694,"LSM domain containing protein, putative",2595
2505,LdBPK_251790,9.216007468108312,9.5337339384132,9.022263365681258,9.402673981154294,"pyruvate dehydrogenase E1 beta subunit, putative",2596
2506,LdBPK_251800,6.886868453461107,8.324488233307656,7.94386533802788,8.492019641665868,"hypothetical protein, conserved",2597
2507,LdBPK_251810,5.0,5.0,5.0,6.513244243083922,"hypothetical protein, conserved",2598
2508,LdBPK_251820,7.912907243866607,8.318480725174517,7.2372923375674585,8.353223576097456,"hypothetical protein, conserved",2599
2509,LdBPK_251830,7.17087750727558,7.44271488292848,6.609978381973561,6.971929582128137,"Domain of unknown function (DUF1935), putative",2600
2510,LdBPK_251850,8.589703915428496,8.595980950129249,8.42586014507784,8.708752231341313,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative",2601
2511,LdBPK_251870,8.569806817657152,9.099404372345543,8.691090337134362,8.851741309151034,"hypothetical protein, conserved",2602
2512,LdBPK_251890,7.475642137554701,7.475366058278924,7.16761267272753,7.431926373911644,"cytochrome c oxidase assembly protein, putative",2603
2513,LdBPK_251900,9.935169573893933,10.1026394836913,9.713616529020051,9.811621917864178,"hypothetical protein, conserved",2604
2514,LdBPK_251910,7.711672281636422,8.347525159998689,7.5823361324058025,8.562923026436936,"Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative",2605
2515,LdBPK_251920,9.854621777534291,10.02275819423677,9.754172441415161,10.006850960324272,General negative regulator of transcription subunit 5,2606
2516,LdBPK_251930,8.07349839871726,8.723422831891353,8.110758008879888,8.728507990063592,"hypothetical protein, conserved",2607
2517,LdBPK_251970,7.724693574672584,7.672808779469651,7.034427905025403,7.331993838042257,"hypothetical protein, conserved",2608
2518,LdBPK_251980,7.6376898191184015,8.38017504899673,7.445168133327569,8.278296208091273,"phosphopantothenate--cysteine ligase, putative",2609
2519,LdBPK_251990,8.646148760728595,8.972887539112339,8.509565403222792,9.000043427276863,"hypothetical protein, conserved",2610
2520,LdBPK_252000,7.5820633629117085,7.850719734376298,7.740378481733728,8.258254053507148,"hypothetical protein, conserved",2611
2521,LdBPK_252010,6.0044073641763305,6.382773245586702,5.0,6.3383967241962615,"hypothetical protein, conserved",2612
2522,LdBPK_252030,8.552059534187885,8.778295991088834,7.769724327559141,8.623332005279,"kinesin, putative",2613
2523,LdBPK_252060,9.148664339982236,9.119849503211517,8.933467040547743,9.01237316722249,"hypothetical protein, conserved",2614
2524,LdBPK_252070,7.2007137339640135,7.798035707765237,6.490632588185562,7.80568432411138,"protein kinase, putative",2615
2525,LdBPK_252080,7.4303492262795166,8.00928088425536,7.215743282637605,7.918706428470464,"hypothetical protein, conserved",2616
2526,LdBPK_252090,10.88455748436401,11.11945385075606,10.787793329649785,11.05618042334214,"2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase, putative",2617
2527,LdBPK_252100,9.319147716254982,9.780461332861718,9.351989455435632,9.838672819527732,"hypothetical protein, conserved",2618
2528,LdBPK_252120,7.765966424785714,8.12898052396661,7.843014641446969,8.372525382451558,"hypothetical protein, conserved",2619
2529,LdBPK_252130,6.009280884255359,5.9586785332970535,6.142764774638724,6.641365027415445,"helicase-like protein, putative",2620
2530,LdBPK_252140,7.715702574099702,7.901834147683622,7.40337793172286,7.94865743214132,"Stage II sporulation protein E (SpoIIE), putative",2621
2531,LdBPK_252150,7.760746575360917,7.87532176193909,7.517776329273956,7.950209025712125,"Rieske [2Fe-2S] domain containing protein, putative",2622
2532,LdBPK_252160,8.385266568957531,8.824737452237164,7.842690350258004,8.661774836874384,elongation factor 2-like protein,2623
2533,LdBPK_252170,8.077912702949456,8.718277425409747,7.990170077719254,8.939534228032214,"hypothetical protein, conserved",2624
2534,LdBPK_252180,7.67632773388132,7.606478103106454,7.3857849588433355,7.901289365964268,Capping enzyme RNA triphosphatase 1,2625
2535,LdBPK_252190,8.20615098159626,8.212693542421027,8.150725746586195,8.428669230652188,"TPR repeat, putative",2626
2536,LdBPK_252200,8.045987605660967,8.296906397977759,8.247850566973534,8.2931193701343,"KIF-1 binding protein C terminal, putative",2627
2537,LdBPK_252210,10.05789421972453,10.156397697282504,9.697255504289915,10.130205069581068,eukaryotic translation initiation factor 3 subunit j,2628
2538,LdBPK_252220,10.845538315458224,11.038699623020623,10.76447502743441,11.063220735581995,"succinyl-CoA synthetase alpha subunit, putative",2629
2539,LdBPK_252240,5.0,6.804956799857492,5.0,7.161757195261727,"BRO1-like domain containing protein, putative",2630
2540,LdBPK_252260,7.917794243013421,8.257438566859813,7.814513952368238,8.317750028842234,"hypothetical protein, conserved",2631
2541,LdBPK_252270,8.659088637042494,9.063633545230784,8.51022319138351,9.039691661649027,"hypothetical protein, conserved",2632
2542,LdBPK_252290,8.630387189795531,8.996529183675397,8.591776711276067,9.065206128054312,"DnaJ domain/Zinc-finger double-stranded RNA-binding, putative",2633
2543,LdBPK_252300,8.094960002436666,8.20349523519329,7.6254565058057135,8.053923150548576,"parkin co-regulated protein, putative",2634
2544,LdBPK_252330,8.27401922251933,8.62826628841108,7.799478398837981,8.354780498831271,glycosome import protein,2635
2545,LdBPK_252340,5.0,7.206286044412432,5.0,7.54548030479941,"hypothetical protein, conserved",2636
2546,LdBPK_252400,7.637439692703664,7.964019074786357,7.450110481575011,7.863869845549046,"Pex2 / Pex12 amino terminal region/Ring finger domain containing protein, putative",2637
2547,LdBPK_252410,7.299441920802092,7.697978682380319,6.529545842861724,7.652333384625905,"Leucine Rich repeats (2 copies), putative",2638
2548,LdBPK_252420,5.796997321458812,7.566449277502785,6.017409008536211,7.278204671684168,"hypothetical protein, conserved",2639
2549,LdBPK_252430,8.14429392719853,8.15778908628205,7.939464338350391,8.248904650561679,"Microsomal signal peptidase 12 kDa subunit (SPC12), putative",2640
2550,LdBPK_252440,7.9886837874530405,6.273603076590536,7.854773491892081,7.269372826622926,"Vacuolar sorting protein 9 (VPS9) domain containing protein, putative",2641
2551,LdBPK_252450,8.833057820461857,9.213278629992795,8.678918801456556,9.125611371897463,AGC essential kinase 1,2642
2552,LdBPK_252470,8.134655142277648,8.458033192496506,7.912901936492258,8.116408480629898,Pumilio homology domain family member 8,2643
2553,LdBPK_252480,7.136466890465839,7.488987611247387,6.990374378445705,7.607798033979387,"adenylate kinase, putative",2644
2554,LdBPK_252490,7.273024433818464,7.475046168127798,6.477150206720067,7.9202590221149505,hypothetical protein,2645
2555,LdBPK_252500,8.115677065115838,8.093351632015555,7.024198232206868,8.004063300397666,"glutathionylspermidine synthase, putative",2646
2556,LdBPK_252520,8.936538874534218,9.32060319775962,8.782845126301401,9.42831301265437,"hypothetical protein, conserved",2647
2557,LdBPK_252540,8.395378819822154,8.769510253021593,8.356981400993131,8.828711441782772,"Xaa-Pro aminopeptidase, putative (fragment)",2648
2558,LdBPK_252550,9.058350092210654,9.338934352976384,9.026288062023943,9.38336648275504,tagatose-6-phosphate kinase-like protein,2649
2559,LdBPK_260010,9.54479952440251,9.442996851654092,9.151185918086073,9.569701555410974,"Lsm7p protein, putative",2650
2560,LdBPK_260020,8.508071616599375,8.872360255801214,8.342284474225748,8.671718839962171,brix domain containing-like protein,2651
2561,LdBPK_260030,7.894974759888139,8.23408682513897,7.946889287237756,8.460972973711135,methylmalonyl-coa epimerase-like protein,2652
2562,LdBPK_260040,9.347642204732427,9.649344596147415,9.200604291644552,9.648779463698686,"glycine dehydrogenase, putative",2653
2563,LdBPK_260070,5.0,6.656577291396114,7.3910233693700995,5.0,"hypothetical protein, conserved",2654
2564,LdBPK_260080,7.455849431858154,7.4651299351405545,7.366254810686386,7.474172540954393,hypothetical protein,2655
2565,LdBPK_260091,8.702904210509727,8.558252441851556,8.48691197407396,8.236033147117636,"hypothetical protein, conserved",2656
2566,LdBPK_260120,9.427615923618319,9.856704728682583,9.376868821638668,9.871940529293061,adenine phosphoribosyltransferase,2657
2567,LdBPK_260160,8.983874255743606,9.334835601526356,8.53341614179589,9.024074987307426,"60S ribosomal protein L7, putative",2658
2568,LdBPK_260150,8.983874255743606,9.334835601526356,8.53341614179589,9.024074987307426,"60S ribosomal protein L7, putative (fragment)",2658
2569,LdBPK_260180,8.909416947163676,9.137227476442906,8.628838319987493,9.216719967190278,"Scaffold protein Nfu/NifU N terminal/NifU-like domain containing protein, putative",2659
2570,LdBPK_260190,7.110219223689404,8.005952286887384,7.477237051142667,8.286591183437327,"hypothetical protein, conserved",2660
2571,LdBPK_260200,8.827653539482762,9.208763732661637,8.660448051321296,9.23807120613056,Silent information regulator 2 related protein 1,2661
2572,LdBPK_260230,8.784767023536583,8.934882076883062,8.650987094383446,8.863970843575402,"Eukaryotic translation initiation factor 4E type 6, putative",2662
2573,LdBPK_260270,8.613598718006505,8.879204869721901,8.375663613960885,8.988902154658208,"hypothetical protein, conserved",2663
2574,LdBPK_260280,7.152410663629578,8.129561002309083,7.010299956639812,8.00552369267328,"nucleotide hydrolase, putative",2664
2575,LdBPK_260290,8.874591971888194,9.082066934285113,8.369382861635197,8.896553773371796,aminopeptidase-like protein,2665
2576,LdBPK_260300,7.578581911401869,8.336699830315661,7.016448318259037,8.17301134950735,"6-phosphofructo-2-kinase/fructose-2,6-biphospha ta se1-like protein",2666
2577,LdBPK_260310,9.82940027199416,10.239799818447098,9.645716939369605,10.17742105748317,"C-1-tetrahydrofolate synthase, cytoplasmic, putative",2667
2578,LdBPK_260330,8.901223946211148,9.45704882658563,8.895516467259393,9.536507940276932,"Inosine-uridine preferring nucleoside hydrolase, putative",2668
2579,LdBPK_260370,8.923824072403459,9.217641840773327,8.871374422274812,9.225335131818541,"Regulator of Vps4 activity in the MVB pathway, putative",2669
2580,LdBPK_260380,6.481628919507578,5.0,5.0,8.410760367244588,RNA editing 3' terminal uridylyl transferase 2,2670
2581,LdBPK_260390,7.774173774019023,7.668981963421959,7.512591018200944,7.362199638868886,"2OG-Fe(II) oxygenase superfamily, putative",2671
2582,LdBPK_260400,5.0,6.830684882801087,6.30999192878118,5.0,"hypothetical protein, conserved",2672
2583,LdBPK_260410,7.73497575120201,8.419790586106362,7.743635174628782,8.230704313612568,pseudouridylate synthase-like protein,2673
2584,LdBPK_260420,8.74141950190988,9.078166708168153,8.594447800611734,9.205312653309608,nucleotide binding protein-like protein,2674
2585,LdBPK_260430,8.84899535507472,9.114110356531892,8.750199727829182,9.073351702386901,"hypothetical protein, conserved",2675
2586,LdBPK_260480,5.0,6.353473828903066,5.0,6.96489575210033,DNA polymerase sigma-like protein,2677
2587,LdBPK_260490,7.970225963719761,8.166400508575068,7.7222471624796505,8.073461729279835,"hypothetical protein, conserved",2678
2588,LdBPK_260510,5.0,5.0,5.0,6.644517365902283,"hypothetical protein, conserved",2679
2589,LdBPK_260520,7.816201515468931,8.240099745587406,7.480911977846637,8.13443212489584,galactofuranosyltransferase lpg1-like protein,2680
2590,LdBPK_260530,8.787070638978678,9.120178938471115,8.904802071051124,9.088206988134536,"hypothetical protein, conserved",2681
2591,LdBPK_260550,8.658059118703411,8.951361807517262,8.693084703074858,8.932696942804553,"Protein of unknown function (DUF525), putative",2682
2592,LdBPK_260560,7.706179913992751,8.089481202687438,7.073021454359739,7.8442845274594415,"spliced leader RNA PSE-promoter transcription factor, putative",2683
2593,LdBPK_260570,8.58543816817018,9.035269600099436,8.383456296524754,9.24985847241737,"hypothetical protein, conserved",2684
2594,LdBPK_260600,8.974751110433731,9.077513251497663,8.703798475504218,9.175917506510094,"hypothetical protein, conserved",2685
2595,LdBPK_260610,11.066698550422995,11.210612766352897,11.072433725968388,11.415807727635544,"10 kDa heat shock protein, putative",2686
2596,LdBPK_260620,7.789263335646129,7.985040063084237,7.315046224922345,8.145724574880669,"hypothetical protein, conserved",2687
2597,LdBPK_260630,10.564547711755948,10.753812783564703,10.512631039809222,10.83056300798722,"protein disulfide isomerase, putative",2688
2598,LdBPK_260650,8.299681591662354,8.510330490823685,7.737780848436633,8.478580923742278,"Protein of unknown function (DUF2012), putative",2689
2599,LdBPK_260660,9.280714919491007,9.415474168109236,8.990343295403774,9.483073541607045,"Qc-SNARE protein, putative",2690
2600,LdBPK_260680,6.7684234904795115,7.079108857601436,6.974447211569502,7.336539780753539,Sphingosine kinase,2691
2601,LdBPK_260700,9.135037191549618,9.188281479522667,9.022263365681258,8.84264043780618,"hypothetical protein, conserved",2692
2602,LdBPK_260710,7.682650405781463,7.993696288401061,7.7831386048037805,8.165036479994566,"Regulator of chromosome condensation (RCC1) repeat, putative",2693
2603,LdBPK_260730,7.991872604360609,8.270702122087819,7.644212027590925,8.302893458356506,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",2694
2604,LdBPK_260740,8.844961526009477,9.047858727407457,8.764123804601617,8.811233065450809,"hypothetical protein, unknown function",2695
2605,LdBPK_260750,8.85157019473957,9.36679638328673,8.836931449890665,9.359968215825905,"RNA recognition motif (a.k.a. RRM, RBD, or RNP domain), putative",2696
2606,LdBPK_260780,9.48781687239723,9.772241002615026,9.47562761144108,10.023705042622037,"glutathione peroxidase-like protein, putative",2697
2607,LdBPK_260790,9.608825443779955,9.874574580978914,9.523876475638131,9.841353212564208,"asparagine synthetase a, putative",2698
2608,LdBPK_260800,9.571999816397064,9.796331448901512,9.426592582305156,9.857079084064363,"hypothetical protein, conserved",2699
2609,LdBPK_260810,7.571219538368163,7.7631508552278525,7.73712900515141,8.163936209226978,"hypothetical protein, conserved",2700
2610,LdBPK_260820,5.798035707765237,7.3845863614855185,6.3083509485867255,7.212267528548938,"RNA-editing complex protein MP100, putative",2701
2611,LdBPK_260830,9.361179901813601,9.28746580534323,9.16660770308391,9.131843130804695,ISWI complex protein,2702
2612,LdBPK_260840,8.96112196864686,9.022222104507707,8.621612435137532,8.801225290173022,"40S ribosomal protein S16, putative",2703
2613,LdBPK_260860,8.142358175763846,8.627816305862376,8.285512302066245,8.828421420154797,heat shock 70 protein-like protein,2704
2614,LdBPK_260880,8.01063911673663,8.233072295723794,7.904839920656454,8.085718595165403,"hypothetical protein, conserved",2705
2615,LdBPK_260900,7.350344948249062,7.76769746835235,6.983531570835052,7.78494520733039,"hypothetical protein, conserved",2706
2616,LdBPK_260910,8.166045087851225,8.439095741301749,8.098089690363953,8.53089094431897,"DnaJ domain/Domain of unknown function (DUF3395), putative",2707
2617,LdBPK_260940,9.153235418652296,9.496417598053556,8.987143188172,9.532805319639076,"NMD3 family, putative",2708
2618,LdBPK_260950,9.298066706546507,8.888611887588604,8.779582062630041,9.06673579535093,"protein kinase, putative",2709
2619,LdBPK_260970,8.872348602207365,9.320914453045575,8.892634351310466,9.387763443621557,"glucosidase II beta subunit-like protein, putative",2710
2620,LdBPK_260980,8.793755472155578,9.068297205031454,8.765802621553785,9.020236943910808,"hypothetical protein, conserved",2711
2621,LdBPK_260990,5.0,6.935028371074573,5.0,5.0,hypothetical protein,2712
2622,LdBPK_261000,9.429703842972572,9.424718337331567,9.224274014294258,9.449555531677028,Inner arm dynein 5-1,2713
2623,LdBPK_261010,8.728970285928122,9.118165485243123,8.733373836944708,9.281056104583504,"hypothetical protein, conserved",2714
2624,LdBPK_261020,7.925373981790028,8.238271977925827,7.45901533230183,8.096318970512609,"hypothetical protein, conserved",2715
2625,REV__LdBPK_261020,7.925373981790028,8.238271977925827,7.45901533230183,8.096318970512609,,2715
2626,LdBPK_261030,8.955485705889343,9.276001989962051,8.594016662248082,9.382791234381648,"2Fe-2S iron-sulfur cluster binding domain containing protein, putative",2716
2627,LdBPK_261040,8.703222573542805,9.256067982688279,8.702671744161753,9.097465554474155,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",2717
2628,LdBPK_261080,8.607798033979387,8.808697002611499,7.636918967859547,8.652023816897989,"hypothetical protein, conserved",2718
2629,LdBPK_261090,8.576041733441993,6.712279215017366,8.419625360887743,8.960470777534299,"TROVE domain containing protein, putative",2719
2630,LdBPK_261100,8.506748493767075,8.915267890966412,8.477222578278152,8.94231567271138,"axonemal dynein light chain, putative",2720
2631,LdBPK_261120,8.060735603449318,8.326827236974273,7.794188189349445,8.388722700475176,"hypothetical protein, conserved",2721
2632,LdBPK_261130,5.0,7.40031344514033,6.465263850356592,6.890867938811441,"hypothetical protein, conserved",2722
2633,LdBPK_261140,6.337319465856928,7.5468879876711785,7.024772913079632,8.016573746269124,"RNA pseudouridylate synthase, putative",2723
2634,LdBPK_261150,7.221414237842339,7.926974903197166,7.648115956755962,7.3383967241962615,"Ring finger domain containing protein, putative",2724
2635,LdBPK_261160,9.457473134707358,9.68329925223966,9.186956335465412,9.502304189055112,"hypothetical protein, conserved",2725
2636,LdBPK_261170,7.62682264891478,8.292654730197986,8.182271956694185,8.508570116579046,"hypothetical protein, conserved",2726
2637,LdBPK_261200,8.727232098507562,9.14888016912823,8.677479200261297,9.070259577400575,"hypothetical protein, conserved",2727
2638,LdBPK_261210,8.070370390367003,8.743627337570885,7.852303067996812,8.236159230579663,"hypothetical protein, conserved",2728
2639,LdBPK_261220,10.12260902357599,10.511976891256692,10.011189687609992,10.467622902417824,heat shock protein 70-related protein,2729
2640,LdBPK_261230,8.940187651346749,9.209863382701547,9.226264711895693,9.366366915612643,"Nucleolar protein 74, putative",2730
2641,LdBPK_261250,5.0,7.067145278885395,5.0,5.0,"DnaJ domain containing protein, putative",2732
2642,LdBPK_261260,6.997954004069403,7.347642204732427,6.853454841368067,7.349549483586635,"hypothetical protein, conserved",2733
2643,LdBPK_261270,8.866464565971741,9.185881978409979,8.815079418399364,9.23977481516652,"Cupin-like domain containing protein, putative",2734
2644,LdBPK_261280,8.720349524086064,8.8742150128489,8.625312450961674,8.907846512165007,"Nucleolar protein 105, putative",2735
2645,LdBPK_261290,7.801142917823675,7.33150827628639,6.491431735682969,6.887251483858686,"hypothetical protein, conserved",2736
2646,LdBPK_261310,6.490028747927844,7.317938039636056,6.2328182926273605,7.351603072419129,"hypothetical protein, conserved",2737
2647,LdBPK_261340,7.001863462692524,7.601234046916447,6.92195685014285,10.028815169846887,"hypothetical protein, conserved",2738
2648,LdBPK_261350,8.49338833521016,8.802349482590513,8.558096287785768,8.633145139367443,guanine nucleotide-binding protein-like protein,2739
2649,LdBPK_261360,10.148664339982236,10.322053817695567,9.981211347979604,10.259569989643559,prefoldin-like protein,2740
2650,LdBPK_261380,7.750793716662268,8.132131560165341,7.960946195733832,8.125806458139527,"WWE domain/WD domain, G-beta repeat, putative",2741
2651,LdBPK_261400,9.099611590392529,9.325002252165037,8.835132287051756,9.374308331299815,"FYVE zinc finger, putative",2742
2652,LdBPK_261410,8.249491865725265,8.389201535528333,8.130816050034744,8.496901985123309,"cytochrome b5-like Heme/Steroid binding domain containing protein, putative",2743
2653,LdBPK_261420,7.737041488287037,7.775566761536067,7.78265175161032,7.97087663405536,"hypothetical protein, conserved",2744
2654,LdBPK_261450,8.21341149458278,8.600297527272582,8.032014034159506,8.645156895278364,farnesyltransferase beta subunit,2745
2655,LdBPK_261460,7.558132328323145,8.387674516274787,7.684243752370627,8.332135358019922,"hypothetical protein, conserved",2746
2656,LdBPK_261470,8.234390722392192,8.363423932917176,7.669000576707375,8.534013407201417,"hypothetical protein, unknown function",2747
2657,LdBPK_261500,8.325043347403705,8.599260646726247,8.121789568859297,8.562161961461856,"Alpha/beta hydrolase family, putative",2748
2658,LdBPK_261510,8.706393433540953,8.892467490387112,8.548205095650742,8.907239328892002,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",2749
2659,LdBPK_261520,8.830094433725595,9.111128036345123,8.667415592617928,9.193820026016112,"glutaredoxin, putative",2750
2660,LdBPK_261530,9.637219462231448,9.94568026440605,9.432231485690215,9.956355751629062,"trifunctional enzyme alpha subunit, mitochondrial precursor-like protein",2751
2661,LdBPK_261550,10.444731625088751,10.648837959790262,10.260142969088207,10.62598087331167,"thimet oligopeptidase, putative",2752
2662,LdBPK_261590,9.126326260094942,9.338994048444885,9.071697945221615,9.283549972002684,"Proline dehydrogenase, mitochondrial",2753
2663,LdBPK_261620,9.449971810566893,9.977476672974879,9.31329762608687,10.000607587062891,"40S ribosomal protein S33, putative",2754
2664,LdBPK_261610,9.449971810566893,9.977476672974879,9.31329762608687,10.000607587062891,"40S ribosomal protein S33, putative",2754
2665,LdBPK_261630,7.195954973023524,7.777803675749722,6.969229479862643,7.720812322002147,"40S ribosomal protein S33, putative",2755
2666,LdBPK_261660,5.0,6.655292140168465,5.0,5.0,"hypothetical protein, conserved",2756
2667,LdBPK_261680,7.084933574936716,7.653173908105564,7.162385155857241,7.530033122655147,"fatty acid desaturase, putative (fragment)",2757
2668,LdBPK_261670,7.084933574936716,7.653173908105564,7.162385155857241,7.530033122655147,"fatty acid desaturase, putative (fragment)",2757
2669,LdBPK_261690,9.928580183431503,10.304231942185673,9.72923770615214,10.155366406646705,"cytochrome c oxidase subunit V, putative",2758
2670,LdBPK_261700,7.860008416758981,8.043990665878134,7.797703694193214,7.807277892923024,"hypothetical protein, conserved",2759
2671,LdBPK_261740,7.147769046260147,7.636868865243935,7.091702121717148,7.75615667466798,"hypothetical protein, conserved",2760
2672,LdBPK_261750,8.838660225988942,9.28862923466499,8.84709738959209,9.261691002934963,"hypothetical protein, conserved",2761
2673,LdBPK_261770,9.241894971630703,9.585483289674833,8.993599335863804,9.529199285203832,"hypothetical protein, unknown function",2762
2674,LdBPK_261780,5.0,7.77496198073286,7.339670024244455,7.671274690884761,"histone acetyltransferase subunit NuA4, putative",2763
2675,LdBPK_261790,9.13760727050463,7.241720761068594,9.206717963375834,7.429816854306579,"Nucleolar protein 287, putative",2764
2676,LdBPK_261810,7.276070993137034,7.643867032580406,6.811098897643041,7.203631126330513,"hypothetical protein, conserved",2765
2677,LdBPK_261820,8.886733185566097,9.089657881621529,8.957746124181861,9.093666782227903,"hypothetical protein, conserved",2766
2678,LdBPK_261840,5.0,6.120935692561131,5.0,5.561709447291157,"hypothetical protein, conserved",2768
2679,LdBPK_261850,8.131618664349126,8.331569001202977,7.89372293450658,8.375590463466876,Engulfment and cell motility domain-containing protein,2769
2680,LdBPK_261860,8.415190440943048,8.986148948421445,8.301268791966063,9.036668810300096,Present in the outer mitochondrial membrane proteome 2,2770
2681,LdBPK_261880,8.166341291983498,8.345020661542115,8.066214075471244,8.570075705321605,"hypothetical protein, conserved",2771
2682,LdBPK_261900,7.6551384348113825,7.847652848162739,6.798885335795159,7.84550732475041,"hypothetical protein, conserved",2772
2683,LdBPK_261920,9.316159128107968,9.29185704623146,9.096075366085106,9.365225831528624,"hypothetical protein, conserved",2773
2684,LdBPK_261930,6.0608488730388075,6.292300384859081,7.020568434801363,7.350596864828633,"Domain of unknown function (DUF4457), putative",2774
2685,LdBPK_261950,9.948818704590078,10.26252227971205,9.7311373155807,10.249834041596792,"microtubule-associated protein, putative",2775
2686,LdBPK_261960,10.456897187449348,10.792027289679234,10.31764554322116,10.757540263495862,"hypothetical protein, conserved",2776
2687,LdBPK_261970,8.475467792116026,8.984702795863125,8.243831461981921,8.852449494357943,"electon transport protein SCO1/SCO2, putative",2777
2688,LdBPK_261980,8.318230339187817,8.317854489331468,8.556398999930423,8.2386231053847,"hypothetical protein, conserved",2778
2689,LdBPK_261990,6.812184466886995,5.0,6.83870430177712,5.0,"hypothetical protein, conserved",2779
2690,LdBPK_262000,9.848940012528473,10.054574755294823,9.698291975944493,10.0361895887542,"methyltransferase domain containing protein, putative",2780
2691,LdBPK_262010,8.644418893126335,8.606564074350029,8.41000071254346,8.29362769176602,"hypothetical protein, conserved",2781
2692,LdBPK_262020,8.685204134471014,9.023622789879006,8.631971096240406,8.514494624703538,"hypothetical protein, conserved",2782
2693,LdBPK_262030,8.775064051018493,9.151032581756443,8.909427647366494,9.17632282103499,"hypothetical protein, conserved",2783
2694,LdBPK_262040,5.0,7.195235254806065,5.0,6.59225450136716,"PQ loop repeat, putative",2784
2695,LdBPK_262060,6.494571984230198,7.517710410223103,7.06307052564296,7.2270893382290655,"Protein kinase domain containing protein, putative",2785
2696,LdBPK_262070,8.395553529970904,8.511749711344983,8.23200448297183,8.440610008272344,"SUMO1/Ulp2, putative",2786
2697,LdBPK_262080,7.702843953403829,8.1026394836913,7.577112488264347,8.154941044730327,"hypothetical protein, conserved",2787
2698,LdBPK_262090,8.409070437559029,8.687395174342322,8.379124146070392,8.699560243559649,"hypothetical protein, unknown function",2788
2699,LdBPK_262100,7.5437080511903565,7.854658193813978,7.350674348233281,8.014436527831672,serine/threonine protein phosphatase-like protein,2789
2700,LdBPK_262110,6.769089178043788,6.377360898781112,6.889660197687914,7.59754162032528,"protein kinase, putative",2790
2701,LdBPK_262120,5.0,7.785287115419746,7.287846500249517,7.686859614333764,"hypothetical protein, conserved",2791
2702,LdBPK_262140,8.89230613053163,9.049605612594974,8.522731060048578,9.027023254588704,"hypothetical protein, conserved",2792
2703,LdBPK_262150,7.666995067948759,8.128399268717807,7.856602026457208,8.28521964320206,"hypothetical protein, conserved",2793
2704,LdBPK_262160,8.285467290460057,8.34594196091718,7.8667066591487975,9.660039723601576,"hypothetical protein, conserved",2794
2705,LdBPK_262170,8.674677467873199,8.999504621871417,8.48814161023592,8.832674934741243,"hypothetical protein, unknown function",2795
2706,LdBPK_262180,6.2331992415847735,7.602266232228529,7.926090235614031,8.260023660694307,"Cornifin (SPRR) family, putative",2796
2707,LdBPK_262190,7.9671921582926535,8.466615567492372,7.656816638044169,8.471453074297388,"hypothetical protein, conserved",2797
2708,LdBPK_262200,8.243881002218318,8.4527674767025,8.228579994204921,8.41000071254346,"ADP-ribosylation factor family, putative",2798
2709,LdBPK_262210,8.117304446641002,8.572464986592188,8.270981456062332,8.748513625783342,"hypothetical protein, conserved",2799
2710,LdBPK_262240,8.524006445557372,8.811038508604216,8.162116141062368,8.729731595287035,"GDP-mannose 4,6 dehydratase, putative",2800
2711,LdBPK_262250,9.766212013850938,10.046456142412591,9.773369497668597,10.131490345694948,"kynureninase, putative",2801
2712,LdBPK_262260,7.941098805990063,8.199316274253103,7.583289478747963,8.21677269842904,"hypothetical protein, conserved",2802
2713,LdBPK_262270,6.719753772612358,5.0,6.686511145833225,7.400814192267559,"syntaxin binding protein 1, putative",2803
2714,LdBPK_262280,7.717262640477181,8.238598034264363,7.4964314451842,8.287689783936075,"hypothetical protein, conserved",2804
2715,LdBPK_262290,10.059904055884406,10.40114195519373,9.872977449221464,10.525524210872403,"nitrilase, putative",2805
2716,LdBPK_262300,8.690895705258994,7.415273909352888,5.0,7.461933503765112,"hypothetical protein, conserved",2806
2717,LdBPK_262310,7.938074194780388,8.273348568749102,7.727012299426768,8.128431581093247,"hypothetical protein, conserved",2807
